,client_fk,Client_Name,contact_fk,unique_id,phone_number
1723,1886,Dialab Diagnostics And Imaging Centre,2516,5C1626,
1724,1886,Dialab Diagnostics And Imaging Centre,11640,5C1626,7635027111
1725,1886,Dialab Diagnostics And Imaging Centre,6906,5C1626,
1726,1886,Dialab Diagnostics And Imaging Centre,9817,5C1626,9334872218
1727,2967,Saraimeer Diagnostic Center,0,5C2614,
1728,2967,Saraimeer Diagnostic Center,12423,5C2614,7607300422
1729,209,Dr. Vhanmane Wellcare,0,5C0776,
1730,209,Dr. Vhanmane Wellcare,10882,5C0776,
1731,209,Dr. Vhanmane Wellcare,13494,5C0776,9011369977
1732,209,Dr. Vhanmane Wellcare,11676,5C0776,9011369977
1733,209,Dr. Vhanmane Wellcare,6938,5C0776,
1734,209,Dr. Vhanmane Wellcare,10738,5C0776,0553990225
1735,209,Dr. Vhanmane Wellcare,5065,5C0776,
1736,2902,Shree Clinical Laboratory,0,5C3290,
1737,2902,Shree Clinical Laboratory,14231,5C3290,9900156657
1738,2902,Shree Clinical Laboratory,14230,5C3290,+91-9900156657
1739,2902,Shree Clinical Laboratory,14240,5C3290,8861131136
1740,3685,"KLE Centenary Charitable Hospital, Yellur Road",0,5C3303,
1741,3685,"KLE Centenary Charitable Hospital, Yellur Road",14431,5C3303,9448100325
1742,3685,"KLE Centenary Charitable Hospital, Yellur Road",14432,5C3303,8618772426
1743,3685,"KLE Centenary Charitable Hospital, Yellur Road",14430,5C3303,+91-8618772426
1744,3685,"KLE Centenary Charitable Hospital, Yellur Road",14429,5C3303,+91-9448100325
1745,1652,Nueclear Health Care Limited,0,5C1435,
1746,1652,Nueclear Health Care Limited,7386,5C1435,
1747,1652,Nueclear Health Care Limited,15660,5C1435,9482357132
1748,1652,Nueclear Health Care Limited,15462,5C1435,9980074900
1749,1652,Nueclear Health Care Limited,15320,5C1435,9768463959
1750,1652,Nueclear Health Care Limited,5827,5C1435,
1751,1652,Nueclear Health Care Limited,14942,5C1435,8605693642
1752,1652,Nueclear Health Care Limited,1919,5C1435,
1753,1652,Nueclear Health Care Limited,13373,5C1435,7348973724
1754,1652,Nueclear Health Care Limited,1640,5C1435,
1755,1652,Nueclear Health Care Limited,15537,5C1435,8433567322
1756,1652,Nueclear Health Care Limited,9757,5C1435,9482357132
1757,1652,Nueclear Health Care Limited,8152,5C1435,
1758,760,Micro Digital X-ray And Lab,0,5C1025,
1759,760,Micro Digital X-ray And Lab,3128,5C1025,
1760,760,Micro Digital X-ray And Lab,11430,5C1025,7539953719
1761,3266,BHS Lakeview Hospital,0,5C2888,
1762,3266,BHS Lakeview Hospital,10527,5C2888,8088839860
1763,3266,BHS Lakeview Hospital,9453,5C2888,
1764,3266,BHS Lakeview Hospital,9455,5C2888,
1765,3266,BHS Lakeview Hospital,9620,5C2888,9844044071
1766,3266,BHS Lakeview Hospital,9621,5C2888,9844044071
1767,3266,BHS Lakeview Hospital,9439,5C2888,9353001004
1768,3266,BHS Lakeview Hospital,10526,5C2888,9481657054
1769,3266,BHS Lakeview Hospital,12540,5C2888,8970241041
1770,3266,BHS Lakeview Hospital,9452,5C2888,
1771,2441,Ohm Muruga Hospital,0,5C2141,
1772,2441,Ohm Muruga Hospital,5830,5C2141,
1773,2441,Ohm Muruga Hospital,9001,5C2141,9865889733
1774,2441,Ohm Muruga Hospital,3268,5C2141,
1775,2441,Ohm Muruga Hospital,10493,5C2141,9865889733
1776,1104,Rainbow Children's Medicare Pvt. Ltd.,0,5C0199,
1777,1104,Rainbow Children's Medicare Pvt. Ltd.,13433,5C0199,7993284452
1778,1104,Rainbow Children's Medicare Pvt. Ltd.,3414,5C0199,
1779,1104,Rainbow Children's Medicare Pvt. Ltd.,8489,5C0199,
1780,1104,Rainbow Children's Medicare Pvt. Ltd.,7468,5C0199,
1781,1104,Rainbow Children's Medicare Pvt. Ltd.,4373,5C0199,
1782,1104,Rainbow Children's Medicare Pvt. Ltd.,15260,5C0199,9176291149
1783,1104,Rainbow Children's Medicare Pvt. Ltd.,5984,5C0199,
1784,1104,Rainbow Children's Medicare Pvt. Ltd.,10623,5C0199,8884450065
1785,1104,Rainbow Children's Medicare Pvt. Ltd.,8209,5C0199,
1786,1104,Rainbow Children's Medicare Pvt. Ltd.,8570,5C0199,
1787,2680,Get Well Hospital,0,5C2353,
1788,2680,Get Well Hospital,5168,5C2353,
1789,2680,Get Well Hospital,2673,5C2353,
1790,2680,Get Well Hospital,7008,5C2353,
1791,2680,Get Well Hospital,11330,5C2353,7906626862
1792,2908,Blue Bliss Hospital,0,5C2558,
1793,2908,Blue Bliss Hospital,13770,5C2558,9741788735
1794,2908,Blue Bliss Hospital,11427,5C2558,7760665164
1795,2908,Blue Bliss Hospital,13128,5C2558,9742548477
1796,2908,Blue Bliss Hospital,13127,5C2558,9207285035
1797,2908,Blue Bliss Hospital,10499,5C2558,8029603388
1798,2908,Blue Bliss Hospital,9732,5C2558,9742548477
1799,2207,Raj Scans - Dindigul,0,5C1926,
1800,2207,Raj Scans - Dindigul,10164,5C1926,8072958463
1801,2207,Raj Scans - Dindigul,8214,5C1926,
1802,2207,Raj Scans - Dindigul,15917,5C1926,9976073737
1803,2207,Raj Scans - Dindigul,58,5C1926,9791680205
1804,2207,Raj Scans - Dindigul,56,5C1926,9842948345
1805,2207,Raj Scans - Dindigul,15904,5C1926,9994311388
1806,2207,Raj Scans - Dindigul,7475,5C1926,
1807,2207,Raj Scans - Dindigul,5994,5C1926,
1808,2207,Raj Scans - Dindigul,62,5C1926,8075568743
1809,2207,Raj Scans - Dindigul,3425,5C1926,
1810,2207,Raj Scans - Dindigul,60,5C1926,9947480340
1811,866,Gadhinglaj Scan And Diagnostic Centre,0,5C0479,
1812,866,Gadhinglaj Scan And Diagnostic Centre,776,5C0479,9130040285
1813,866,Gadhinglaj Scan And Diagnostic Centre,780,5C0479,9049962706
1814,866,Gadhinglaj Scan And Diagnostic Centre,11511,5C0479,9130040284
1815,866,Gadhinglaj Scan And Diagnostic Centre,781,5C0479,8767080836
1816,866,Gadhinglaj Scan And Diagnostic Centre,2065,5C0479,
1817,866,Gadhinglaj Scan And Diagnostic Centre,778,5C0479,9049962706
1818,866,Gadhinglaj Scan And Diagnostic Centre,777,5C0479,9561163511
1819,866,Gadhinglaj Scan And Diagnostic Centre,782,5C0479,9130040284
1820,866,Gadhinglaj Scan And Diagnostic Centre,1982,5C0479,
1821,866,Gadhinglaj Scan And Diagnostic Centre,5138,5C0479,
1822,866,Gadhinglaj Scan And Diagnostic Centre,6990,5C0479,
1823,866,Gadhinglaj Scan And Diagnostic Centre,1723,5C0479,
1824,866,Gadhinglaj Scan And Diagnostic Centre,779,5C0479,9130040282
1825,2843,Manav Seva Akshar Advance Imaging Centre,0,5C2501,
1826,2843,Manav Seva Akshar Advance Imaging Centre,5568,5C2501,
1827,2843,Manav Seva Akshar Advance Imaging Centre,15701,5C2501,9820408202
1828,2843,Manav Seva Akshar Advance Imaging Centre,11952,5C2501,9096339969
1829,2843,Manav Seva Akshar Advance Imaging Centre,3025,5C2501,
1830,3661,VKC Smarak Multi-Speciality Hospital,0,5C3277,
1831,3661,VKC Smarak Multi-Speciality Hospital,14052,5C3277,+91-9458457331
1832,3661,VKC Smarak Multi-Speciality Hospital,14056,5C3277,8859220404
1833,3661,VKC Smarak Multi-Speciality Hospital,14055,5C3277,7037123703
1834,3661,VKC Smarak Multi-Speciality Hospital,14054,5C3277,+91-8859220404
1835,3661,VKC Smarak Multi-Speciality Hospital,14057,5C3277,8859220404
1836,3661,VKC Smarak Multi-Speciality Hospital,14059,5C3277,8859220404
1837,3661,VKC Smarak Multi-Speciality Hospital,14060,5C3277,8859220404
1838,3661,VKC Smarak Multi-Speciality Hospital,14051,5C3277,+91-9837001681
1839,3661,VKC Smarak Multi-Speciality Hospital,14926,5C3277,9837001680
1840,3661,VKC Smarak Multi-Speciality Hospital,15920,5C3277,9837001683
1841,3661,VKC Smarak Multi-Speciality Hospital,14058,5C3277,7037123703
1842,3661,VKC Smarak Multi-Speciality Hospital,14053,5C3277,+91-9837001683
1843,3485,Kailash Omega Cancer Centre,0,5C3101,
1844,3485,Kailash Omega Cancer Centre,11422,5C3101,9530093300
1845,3485,Kailash Omega Cancer Centre,12876,5C3101,7508594549
1846,3485,Kailash Omega Cancer Centre,15459,5C3101,9871270003
1847,3485,Kailash Omega Cancer Centre,10832,5C3101,9634030645
1848,3485,Kailash Omega Cancer Centre,10833,5C3101,9247977484
1849,520,Advance Diagnostic Center - MP,0,5C1108,
1850,520,Advance Diagnostic Center - MP,1391,5C1108,9993062311
1851,520,Advance Diagnostic Center - MP,1940,5C1108,
1852,520,Advance Diagnostic Center - MP,6669,5C1108,
1853,520,Advance Diagnostic Center - MP,12085,5C1108,9993062311
1854,520,Advance Diagnostic Center - MP,4572,5C1108,
1855,520,Advance Diagnostic Center - MP,13850,5C1108,7000642930
1856,520,Advance Diagnostic Center - MP,1390,5C1108,+91-9425462266
1857,520,Advance Diagnostic Center - MP,11634,5C1108,9340261170
1858,520,Advance Diagnostic Center - MP,10816,5C1108,8770507728
1859,520,Advance Diagnostic Center - MP,1667,5C1108,
1860,2604,Saakshi Diagnostics - Lonavala,0,5C2287,
1861,2604,Saakshi Diagnostics - Lonavala,10542,5C2287,8149482338
1862,2604,Saakshi Diagnostics - Lonavala,10501,5C2287,9040583030
1863,2604,Saakshi Diagnostics - Lonavala,1959,5C2287,
1864,2604,Saakshi Diagnostics - Lonavala,10098,5C2287,9545731216
1865,2604,Saakshi Diagnostics - Lonavala,10099,5C2287,8080299663
1866,2604,Saakshi Diagnostics - Lonavala,7512,5C2287,
1867,2604,Saakshi Diagnostics - Lonavala,6059,5C2287,
1868,2604,Saakshi Diagnostics - Lonavala,9410,5C2287,9049964843
1869,2604,Saakshi Diagnostics - Lonavala,1690,5C2287,
1870,3865,Nidan Digital Xray Center,0,5C3483,
1871,3865,Nidan Digital Xray Center,15931,5C3483,9045348061
1872,3865,Nidan Digital Xray Center,15930,5C3483,9045348061
1873,2404,Surya Diagnostics Centre,0,5C2104,
1874,2404,Surya Diagnostics Centre,10859,5C2104,9765562001
1875,2404,Surya Diagnostics Centre,11376,5C2104,9028228656
1876,2404,Surya Diagnostics Centre,6421,5C2104,
1877,2404,Surya Diagnostics Centre,7689,5C2104,
1878,2404,Surya Diagnostics Centre,3842,5C2104,
1879,442,Malnad Hitech Diagnostic Centre,0,5C0182,
1880,442,Malnad Hitech Diagnostic Centre,3019,5C0182,
1881,442,Malnad Hitech Diagnostic Centre,555,5C0182,0000000000
1882,442,Malnad Hitech Diagnostic Centre,556,5C0182,9964176072
1883,442,Malnad Hitech Diagnostic Centre,8559,5C0182,
1884,442,Malnad Hitech Diagnostic Centre,5562,5C0182,
1885,442,Malnad Hitech Diagnostic Centre,8087,5C0182,
1886,442,Malnad Hitech Diagnostic Centre,554,5C0182,0000000000
1887,442,Malnad Hitech Diagnostic Centre,8449,5C0182,
1888,442,Malnad Hitech Diagnostic Centre,7230,5C0182,
1889,442,Malnad Hitech Diagnostic Centre,4274,5C0182,
1890,737,The Aarogya Health Care Centre,0,5C0650,
1891,737,The Aarogya Health Care Centre,9195,5C0650,7797856080
1892,737,The Aarogya Health Care Centre,6472,5C0650,
1893,737,The Aarogya Health Care Centre,2080,5C0650,
1894,737,The Aarogya Health Care Centre,3892,5C0650,
1895,737,The Aarogya Health Care Centre,9193,5C0650,7797856080
1896,737,The Aarogya Health Care Centre,9190,5C0650,7797856080
1897,737,The Aarogya Health Care Centre,7709,5C0650,
1898,737,The Aarogya Health Care Centre,2036,5C0650,
1899,737,The Aarogya Health Care Centre,10381,5C0650,9064835961
1900,737,The Aarogya Health Care Centre,14681,5C0650,7797856080
1901,737,The Aarogya Health Care Centre,15300,5C0650,0000000000
1902,737,The Aarogya Health Care Centre,9194,5C0650,7797856080
1903,737,The Aarogya Health Care Centre,1806,5C0650,
1904,1869,Anant digital X-ray - Kolhapur,0,5C1610,
1905,1869,Anant digital X-ray - Kolhapur,2183,5C1610,
1906,1869,Anant digital X-ray - Kolhapur,9758,5C1610,8999542255
1907,1869,Anant digital X-ray - Kolhapur,11335,5C1610,9850891872
1908,1869,Anant digital X-ray - Kolhapur,1801,5C1610,
1909,3601,Narayani Hospital A Unit of SCS PRO.CO.,0,5C3217,
1910,3601,Narayani Hospital A Unit of SCS PRO.CO.,13422,5C3217,8982404884
1911,3601,Narayani Hospital A Unit of SCS PRO.CO.,13394,5C3217,+91-8982404884
1912,3601,Narayani Hospital A Unit of SCS PRO.CO.,14329,5C3217,9098791708
1913,3601,Narayani Hospital A Unit of SCS PRO.CO.,15695,5C3217,6265280538
1914,3601,Narayani Hospital A Unit of SCS PRO.CO.,13392,5C3217,+91-8349475353
1915,3601,Narayani Hospital A Unit of SCS PRO.CO.,15649,5C3217,9685211614
1916,3601,Narayani Hospital A Unit of SCS PRO.CO.,13393,5C3217,+91-9827011773
1917,3601,Narayani Hospital A Unit of SCS PRO.CO.,13423,5C3217,9827011773
1918,3601,Narayani Hospital A Unit of SCS PRO.CO.,13765,5C3217,8770833075
1919,3601,Narayani Hospital A Unit of SCS PRO.CO.,15694,5C3217,9685211614
1920,3601,Narayani Hospital A Unit of SCS PRO.CO.,13421,5C3217,8349475353
1921,3426,Dr. Das Multispeciality Hospital,0,5C3041,
1922,3426,Dr. Das Multispeciality Hospital,9985,5C3041,8660870268
1923,3426,Dr. Das Multispeciality Hospital,9961,5C3041,
1924,3426,Dr. Das Multispeciality Hospital,9874,5C3041,7002159120
1925,3426,Dr. Das Multispeciality Hospital,14530,5C3041,8822138990
1926,3426,Dr. Das Multispeciality Hospital,9960,5C3041,9954510146
1927,3426,Dr. Das Multispeciality Hospital,9984,5C3041,6000902149
1928,3426,Dr. Das Multispeciality Hospital,10655,5C3041,9954510146
1929,3426,Dr. Das Multispeciality Hospital,14865,5C3041,9435084717
1930,3480,KC Hospital,0,5C3096,
1931,3480,KC Hospital,10289,5C3096,8106850925
1932,3480,KC Hospital,10290,5C3096,9381138569
1933,2853,AV Multi -Speciality Hospital,0,5C2510,
1934,2853,AV Multi -Speciality Hospital,10446,5C2510,9108833862
1935,2853,AV Multi -Speciality Hospital,4728,5C2510,
1936,2853,AV Multi -Speciality Hospital,4128,5C2510,
1937,2853,AV Multi -Speciality Hospital,2263,5C2510,
1938,3584,Dr.Sharad Deshmukh Hospital Warud,0,5C3200,
1939,3584,Dr.Sharad Deshmukh Hospital Warud,13015,5C3200,7620117079
1940,3584,Dr.Sharad Deshmukh Hospital Warud,13011,5C3200,
1941,3584,Dr.Sharad Deshmukh Hospital Warud,13010,5C3200,7559118799
1942,3584,Dr.Sharad Deshmukh Hospital Warud,13013,5C3200,7620117079
1943,137,Bharat Scans - AshokNagar,0,5C0203,
1944,137,Bharat Scans - AshokNagar,8395,5C0203,
1945,137,Bharat Scans - AshokNagar,1625,5C0203,
1946,137,Bharat Scans - AshokNagar,6792,5C0203,
1947,137,Bharat Scans - AshokNagar,9343,5C0203,6383837184
1948,137,Bharat Scans - AshokNagar,9342,5C0203,8428212287
1949,137,Bharat Scans - AshokNagar,4144,5C0203,
1950,137,Bharat Scans - AshokNagar,2326,5C0203,
1951,137,Bharat Scans - AshokNagar,674,5C0203,8072978771
1952,137,Bharat Scans - AshokNagar,9340,5C0203,6383837184
1953,137,Bharat Scans - AshokNagar,9341,5C0203,8056808283
1954,137,Bharat Scans - AshokNagar,675,5C0203,9677188605
1955,137,Bharat Scans - AshokNagar,10914,5C0203,9710501010
1956,137,Bharat Scans - AshokNagar,676,5C0203,9840949570
1957,137,Bharat Scans - AshokNagar,4798,5C0203,
1958,3878,Nakshatra Hospital Morbi,0,5C3496,
1959,3878,Nakshatra Hospital Morbi,16088,5C3496,7600984990
1960,3878,Nakshatra Hospital Morbi,16058,5C3496,+91-2822222222
1961,3878,Nakshatra Hospital Morbi,16055,5C3496,+91-9904718456
1962,3878,Nakshatra Hospital Morbi,16056,5C3496,+91-7506959640
1963,3878,Nakshatra Hospital Morbi,16057,5C3496,+91- 7600984990
1964,2899,RNA Diagnostic & X-ray Clinic,0,5C2550,
1965,2899,RNA Diagnostic & X-ray Clinic,9644,5C2550,8731030501
1966,2402,Abi Scans,0,5C2102,
1967,2402,Abi Scans,7814,5C2102,
1968,2402,Abi Scans,4549,5C2102,
1969,2402,Abi Scans,10711,5C2102,8072841858
1970,2402,Abi Scans,2111,5C2102,
1971,2141,Sadar Hospital - U2,0,5C1860,
1972,2141,Sadar Hospital - U2,9678,5C1860,6392355512
1973,2141,Sadar Hospital - U2,7515,5C1860,
1974,2141,Sadar Hospital - U2,13807,5C1860,9836250092
1975,2141,Sadar Hospital - U2,6063,5C1860,
1976,2141,Sadar Hospital - U2,9643,5C1860,8789955274
1977,2141,Sadar Hospital - U2,15796,5C1860,9241489911
1978,2141,Sadar Hospital - U2,13924,5C1860,9262368072
1979,2141,Sadar Hospital - U2,11250,5C1860,9679289268
1980,2141,Sadar Hospital - U2,393,5C1860,7979021152
1981,2141,Sadar Hospital - U2,9076,5C1860,8101789098
1982,2141,Sadar Hospital - U2,15901,5C1860,7003387308
1983,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,0,5C2435,
1984,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,12930,5C2435,8100166974
1985,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,2614,5C2435,
1986,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,2027,5C2435,
1987,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,1788,5C2435,
1988,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,12929,5C2435,9064060702
1989,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,5105,5C2435,
1990,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,15933,5C2435,9163043122
1991,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,2078,5C2435,
1992,2770,Eskag Sanjeevani Pvt Ltd -Dainhat,12928,5C2435,8927737249
1993,477,Krsnaa Diagnostic Centre,0,5C0260,
1994,477,Krsnaa Diagnostic Centre,16074,5C0260,0000000000
1995,3536,Shrinivas (G) Educational & Research Institute of  Medical Sciences,0,5C3152,
1996,3536,Shrinivas (G) Educational & Research Institute of  Medical Sciences,11432,5C3152,7217694336
1997,3536,Shrinivas (G) Educational & Research Institute of  Medical Sciences,14239,5C3152,9990067506
1998,384,Primecare Hospital,0,5C0254,
1999,384,Primecare Hospital,5934,5C0254,
2000,384,Primecare Hospital,9527,5C0254,8660358754
2001,384,Primecare Hospital,4362,5C0254,
2002,384,Primecare Hospital,8183,5C0254,
2003,384,Primecare Hospital,7438,5C0254,
2004,3835,Invicta Diagnostic Pvt. Ltd.,0,5C3453,
2005,3835,Invicta Diagnostic Pvt. Ltd.,15778,5C3453,8446814684
2006,3835,Invicta Diagnostic Pvt. Ltd.,15726,5C3453,+91-9325886853
2007,3835,Invicta Diagnostic Pvt. Ltd.,15729,5C3453,+91-2225410101
2008,3835,Invicta Diagnostic Pvt. Ltd.,15763,5C3453,8898240963
2009,3835,Invicta Diagnostic Pvt. Ltd.,15764,5C3453,2225410101
2010,3835,Invicta Diagnostic Pvt. Ltd.,15762,5C3453,9325886853
2011,3835,Invicta Diagnostic Pvt. Ltd.,15728,5C3453,+91-8898240963
2012,3835,Invicta Diagnostic Pvt. Ltd.,15727,5C3453,+91-8975661234
2013,3835,Invicta Diagnostic Pvt. Ltd.,15777,5C3453,9820487339
2014,3835,Invicta Diagnostic Pvt. Ltd.,15775,5C3453,9175812734
2015,1872,Kamalabai CT Scan,0,5C1612,
2016,1872,Kamalabai CT Scan,7134,5C1612,
2017,1872,Kamalabai CT Scan,10418,5C1612,9448100325
2018,1872,Kamalabai CT Scan,1455,5C1612,8747011903
2019,1872,Kamalabai CT Scan,5378,5C1612,
2020,67,Dr. G. Viswanathan Speciality Hospital,0,5C0766,
2021,67,Dr. G. Viswanathan Speciality Hospital,12410,5C0766,9597255598
2022,67,Dr. G. Viswanathan Speciality Hospital,13311,5C0766,6369322298
2023,67,Dr. G. Viswanathan Speciality Hospital,12854,5C0766,9845117841
2024,67,Dr. G. Viswanathan Speciality Hospital,5027,5C0766,
2025,67,Dr. G. Viswanathan Speciality Hospital,16001,5C0766,8608416801
2026,67,Dr. G. Viswanathan Speciality Hospital,2545,5C0766,
2027,67,Dr. G. Viswanathan Speciality Hospital,11465,5C0766,9003984288
2028,67,Dr. G. Viswanathan Speciality Hospital,10934,5C0766,6379344873
2029,705,Indus Diagnostic Center,0,5C0009,
2030,705,Indus Diagnostic Center,11765,5C0009,8494949039
2031,705,Indus Diagnostic Center,10242,5C0009,9972075094
2032,705,Indus Diagnostic Center,8431,5C0009,
2033,705,Indus Diagnostic Center,48,5C0009,8494949031
2034,705,Indus Diagnostic Center,47,5C0009,9986876027
2035,705,Indus Diagnostic Center,8017,5C0009,
2036,705,Indus Diagnostic Center,5313,5C0009,
2037,705,Indus Diagnostic Center,49,5C0009,9964210330
2038,705,Indus Diagnostic Center,2801,5C0009,
2039,705,Indus Diagnostic Center,7095,5C0009,
2040,2551,Maa Vindhyavasini MRI Centre,0,5C2241,
2041,2551,Maa Vindhyavasini MRI Centre,7218,5C2241,
2042,2551,Maa Vindhyavasini MRI Centre,15670,5C2241,9794951332
2043,2551,Maa Vindhyavasini MRI Centre,2992,5C2241,
2044,2551,Maa Vindhyavasini MRI Centre,5532,5C2241,
2045,2551,Maa Vindhyavasini MRI Centre,9481,5C2241,7370036697
2046,2551,Maa Vindhyavasini MRI Centre,13125,5C2241,7081951332
2047,2551,Maa Vindhyavasini MRI Centre,13566,5C2241,9060737455
2048,2551,Maa Vindhyavasini MRI Centre,12728,5C2241,9431233023
2049,3316,Advanced Diagnostic  Centre Unit - 1,0,5C2931,
2050,3316,Advanced Diagnostic  Centre Unit - 1,9704,5C2931,8382052188
2051,3316,Advanced Diagnostic  Centre Unit - 1,9735,5C2931,9455641049
2052,2895,Sanjiwani Chikitsa Kendra,0,5C2547,
2053,2895,Sanjiwani Chikitsa Kendra,12806,5C2547,9966507002
2054,2895,Sanjiwani Chikitsa Kendra,15919,5C2547,9119456594
2055,2895,Sanjiwani Chikitsa Kendra,11850,5C2547,7709358265
2056,3521,Neuberg Bose Laboratories Pvt Ltd,0,5C3137,
2057,3521,Neuberg Bose Laboratories Pvt Ltd,10990,5C3137,
2058,3521,Neuberg Bose Laboratories Pvt Ltd,10959,5C3137,9994590831
2059,3521,Neuberg Bose Laboratories Pvt Ltd,10989,5C3137,
2060,3521,Neuberg Bose Laboratories Pvt Ltd,12325,5C3137,9841118056
2061,3521,Neuberg Bose Laboratories Pvt Ltd,13395,5C3137,8807355723
2062,3521,Neuberg Bose Laboratories Pvt Ltd,10988,5C3137,
2063,3101,Jupiter Hospital,0,5C2739,
2064,3101,Jupiter Hospital,8764,5C2739,
2065,3101,Jupiter Hospital,14403,5C2739,9819597804
2066,3101,Jupiter Hospital,13252,5C2739,9619091054
2067,3122,Megsan Diagnostics - Rajahmundry,0,5C2755,
2068,3122,Megsan Diagnostics - Rajahmundry,12005,5C2755,7416410911
2069,3122,Megsan Diagnostics - Rajahmundry,8797,5C2755,
2070,2850,Neuberg Diagnostics - Ambattur,0,5C2507,
2071,2850,Neuberg Diagnostics - Ambattur,4323,5C2507,
2072,2850,Neuberg Diagnostics - Ambattur,11220,5C2507,9841118056
2073,2850,Neuberg Diagnostics - Ambattur,9459,5C2507,6379729007
2074,2341,Mara scans & Labs,0,5C2045,
2075,2341,Mara scans & Labs,4278,5C2045,
2076,2341,Mara scans & Labs,3041,5C2045,
2077,2341,Mara scans & Labs,5587,5C2045,
2078,2341,Mara scans & Labs,10585,5C2045,9176554537
2079,2341,Mara scans & Labs,9779,5C2045,9042610290
2080,2341,Mara scans & Labs,7243,5C2045,
2081,1645,Erode Emergency Care Hospital,0,5C1428,
2082,1645,Erode Emergency Care Hospital,7949,5C1428,
2083,1645,Erode Emergency Care Hospital,11739,5C1428,8754135332
2084,1645,Erode Emergency Care Hospital,6958,5C1428,
2085,1645,Erode Emergency Care Hospital,12200,5C1428,9952432317
2086,1645,Erode Emergency Care Hospital,5097,5C1428,
2087,1645,Erode Emergency Care Hospital,2606,5C1428,
2088,1645,Erode Emergency Care Hospital,13667,5C1428,8760148442
2089,2797,Aditya Diagnostics & Hospitals - U3,0,5C2460,
2090,2797,Aditya Diagnostics & Hospitals - U3,4565,5C2460,
2091,2797,Aditya Diagnostics & Hospitals - U3,9518,5C2460,8876966847
2092,2797,Aditya Diagnostics & Hospitals - U3,9519,5C2460,9395151631
2093,2797,Aditya Diagnostics & Hospitals - U3,12399,5C2460,8876003212
2094,2797,Aditya Diagnostics & Hospitals - U3,2124,5C2460,
2095,3777,Roy X-Ray Clinic,0,5C3395,
2096,3777,Roy X-Ray Clinic,15182,5C3395,8918591032
2097,3777,Roy X-Ray Clinic,15174,5C3395,+91-8900230519
2098,3777,Roy X-Ray Clinic,15173,5C3395,+91-8918591032
2099,3777,Roy X-Ray Clinic,15181,5C3395,8900230519
2100,3832,Apollo Medical Centre Marathahalli,0,5C3450,
2101,3832,Apollo Medical Centre Marathahalli,15781,5C3450,6238953520
2102,3832,Apollo Medical Centre Marathahalli,15770,5C3450,8111974674
2103,3832,Apollo Medical Centre Marathahalli,15708,5C3450,9123434932
2104,3832,Apollo Medical Centre Marathahalli,15828,5C3450,9890697171
2105,192,Manya Imaging and Diagnostic Point,0,5C0490,
2106,192,Manya Imaging and Diagnostic Point,861,5C0490,9713752511
2107,192,Manya Imaging and Diagnostic Point,5585,5C0490,
2108,192,Manya Imaging and Diagnostic Point,860,5C0490,9691432393
2109,192,Manya Imaging and Diagnostic Point,862,5C0490,8827190311
2110,192,Manya Imaging and Diagnostic Point,3039,5C0490,
2111,192,Manya Imaging and Diagnostic Point,7242,5C0490,
2112,192,Manya Imaging and Diagnostic Point,13724,5C0490,9644986170
2113,192,Manya Imaging and Diagnostic Point,10169,5C0490,7987188838
2114,3634,Padma Devaiah Multi-Speciality Hospital,0,5C3250,
2115,3634,Padma Devaiah Multi-Speciality Hospital,13810,5C3250,+91-9663620306
2116,3634,Padma Devaiah Multi-Speciality Hospital,13851,5C3250,9980434829
2117,3634,Padma Devaiah Multi-Speciality Hospital,13852,5C3250,7406676406
2118,3634,Padma Devaiah Multi-Speciality Hospital,13809,5C3250,9980434829
2119,3870,Star Imaging Centre - Udaipur,0,5C3488,
2120,3870,Star Imaging Centre - Udaipur,15985,5C3488,9414170482
2121,3870,Star Imaging Centre - Udaipur,15984,5C3488,9414934724
2122,3870,Star Imaging Centre - Udaipur,15983,5C3488,9828255330
2123,1132,Medcare Diagnostic,0,5C0436,
2124,1132,Medcare Diagnostic,543,5C0436,9702045861
2125,1132,Medcare Diagnostic,3072,5C0436,
2126,1132,Medcare Diagnostic,540,5C0436,9967910774
2127,1132,Medcare Diagnostic,539,5C0436,9920829228
2128,1132,Medcare Diagnostic,7261,5C0436,
2129,1132,Medcare Diagnostic,538,5C0436,7038800664
2130,1132,Medcare Diagnostic,541,5C0436,9833150708
2131,1132,Medcare Diagnostic,16003,5C0436,8828828874
2132,1132,Medcare Diagnostic,11500,5C0436,9167264490
2133,1132,Medcare Diagnostic,11499,5C0436,9167264490
2134,1132,Medcare Diagnostic,16053,5C0436,9621131697
2135,1132,Medcare Diagnostic,542,5C0436,8291534758
2136,1132,Medcare Diagnostic,13257,5C0436,9870946093
2137,1132,Medcare Diagnostic,5624,5C0436,
2138,3139,National Diagnostic Pathology And Digital Xray,0,5C2771,
2139,3139,National Diagnostic Pathology And Digital Xray,8839,5C2771,
2140,3139,National Diagnostic Pathology And Digital Xray,8838,5C2771,
